,loc,datetime,110064,110129,112012,total_cnts
0,GA_COLUMBUS,2020-07-10,60.0,58.0,7.0,125.0
132,GA_COLUMBUS,2020-07-17,0.0,389.0,8.0,397.0
133,GA_COLUMBUS,2020-07-24,0.0,353.0,0.0,353.0
134,GA_COLUMBUS,2020-07-31,0.0,294.0,19.0,313.0
135,GA_COLUMBUS,2020-08-07,0.0,265.0,13.0,278.0
136,GA_COLUMBUS,2020-08-14,0.0,228.0,12.0,240.0
137,GA_COLUMBUS,2020-08-21,0.0,135.0,16.0,151.0
1,GA_COLUMBUS,2020-08-28,28.0,123.0,38.0,189.0
2,GA_COLUMBUS,2020-09-04,164.0,105.0,14.0,288.0
3,GA_COLUMBUS,2020-09-11,194.0,92.0,23.0,320.0
4,GA_COLUMBUS,2020-09-18,190.0,101.0,26.0,322.0
5,GA_COLUMBUS,2020-09-25,160.0,86.0,43.0,289.0
6,GA_COLUMBUS,2020-10-02,127.0,70.0,37.0,234.0
7,GA_COLUMBUS,2020-10-09,138.0,84.0,30.0,252.0
8,GA_COLUMBUS,2020-10-16,191.0,91.0,40.0,322.0
9,GA_COLUMBUS,2020-10-23,149.0,103.0,69.0,321.0
10,GA_COLUMBUS,2020-10-30,142.0,110.0,80.0,332.0
11,GA_COLUMBUS,2020-11-06,166.0,135.0,80.0,381.0
12,GA_COLUMBUS,2020-11-13,155.0,126.0,86.0,367.0
13,GA_COLUMBUS,2020-11-20,161.0,156.0,74.0,391.0
14,GA_COLUMBUS,2020-11-27,133.0,143.0,61.0,337.0
15,GA_COLUMBUS,2020-12-04,137.0,138.0,53.0,328.0
16,GA_COLUMBUS,2020-12-11,194.0,170.0,45.0,418.0
17,GA_COLUMBUS,2020-12-18,270.0,261.0,55.0,595.0
18,GA_COLUMBUS,2020-12-25,373.0,347.0,50.0,786.0
19,GA_COLUMBUS,2021-01-01,479.0,370.0,53.0,950.0
20,GA_COLUMBUS,2021-01-08,518.0,487.0,50.0,1215.0
21,GA_COLUMBUS,2021-01-15,538.0,461.0,61.0,1217.0
22,GA_COLUMBUS,2021-01-22,557.0,435.0,81.0,1205.0
23,GA_COLUMBUS,2021-01-29,490.0,410.0,82.0,1114.0
24,GA_COLUMBUS,2021-02-05,407.0,352.0,88.0,930.0
25,GA_COLUMBUS,2021-02-12,345.0,242.0,86.0,702.0
26,GA_COLUMBUS,2021-02-19,274.0,161.0,73.0,523.0
27,GA_COLUMBUS,2021-02-26,272.0,173.0,58.0,527.0
28,GA_COLUMBUS,2021-03-05,240.0,138.0,67.0,451.0
29,GA_COLUMBUS,2021-03-12,208.0,115.0,60.0,393.0
30,GA_COLUMBUS,2021-03-19,190.0,79.0,45.0,320.0
31,GA_COLUMBUS,2021-03-26,150.0,89.0,39.0,282.0
32,GA_COLUMBUS,2021-04-02,168.0,106.0,17.0,297.0
33,GA_COLUMBUS,2021-04-09,198.0,86.0,28.0,321.0
34,GA_COLUMBUS,2021-04-16,190.0,120.0,39.0,358.0
35,GA_COLUMBUS,2021-04-23,229.0,69.0,42.0,350.0
36,GA_COLUMBUS,2021-04-30,250.0,100.0,42.0,400.0
37,GA_COLUMBUS,2021-05-07,211.0,75.0,40.0,326.0
38,GA_COLUMBUS,2021-05-14,194.0,36.0,40.0,274.0
39,GA_COLUMBUS,2021-05-21,176.0,62.0,41.0,279.0
40,GA_COLUMBUS,2021-05-28,134.0,47.0,38.0,219.0
41,GA_COLUMBUS,2021-06-04,121.0,24.0,32.0,177.0
42,GA_COLUMBUS,2021-06-11,90.0,20.0,36.0,146.0
43,GA_COLUMBUS,2021-06-18,88.0,21.0,30.0,139.0
44,GA_COLUMBUS,2021-06-25,133.0,24.0,20.0,177.0
45,GA_COLUMBUS,2021-07-02,118.0,60.0,18.0,196.0
46,GA_COLUMBUS,2021-07-09,130.0,78.0,21.0,229.0
47,GA_COLUMBUS,2021-07-16,139.0,55.0,25.0,219.0
48,GA_COLUMBUS,2021-07-23,256.0,82.0,22.0,366.0
49,GA_COLUMBUS,2021-07-30,333.0,149.0,33.0,540.0
50,GA_COLUMBUS,2021-08-06,467.0,259.0,34.0,848.0
51,GA_COLUMBUS,2021-08-13,511.0,317.0,22.0,981.0
52,GA_COLUMBUS,2021-08-20,507.0,366.0,47.0,1072.0
53,GA_COLUMBUS,2021-08-27,597.0,461.0,56.0,1253.0
54,GA_COLUMBUS,2021-09-03,626.0,468.0,55.0,1283.0
55,GA_COLUMBUS,2021-09-10,589.0,469.0,55.0,1216.0
56,GA_COLUMBUS,2021-09-17,549.0,445.0,52.0,1139.0
57,GA_COLUMBUS,2021-09-24,436.0,330.0,55.0,872.0
58,GA_COLUMBUS,2021-10-01,416.0,208.0,53.0,711.0
59,GA_COLUMBUS,2021-10-08,325.0,166.0,46.0,584.0
60,GA_COLUMBUS,2021-10-15,278.0,145.0,55.0,506.0
61,GA_COLUMBUS,2021-10-22,245.0,91.0,57.0,408.0
62,GA_COLUMBUS,2021-10-29,172.0,69.0,44.0,299.0
63,GA_COLUMBUS,2021-11-05,184.0,63.0,63.0,325.0
64,GA_COLUMBUS,2021-11-12,145.0,29.0,70.0,260.0
65,GA_COLUMBUS,2021-11-19,146.0,30.0,63.0,248.0
66,GA_COLUMBUS,2021-11-26,152.0,37.0,56.0,252.0
67,GA_COLUMBUS,2021-12-03,116.0,47.0,55.0,228.0
68,GA_COLUMBUS,2021-12-10,147.0,27.0,45.0,233.0
69,GA_COLUMBUS,2021-12-17,164.0,20.0,49.0,237.0
70,GA_COLUMBUS,2021-12-24,180.0,59.0,49.0,307.0
71,GA_COLUMBUS,2021-12-31,264.0,153.0,49.0,519.0
72,GA_COLUMBUS,2022-01-07,373.0,320.0,43.0,860.0
73,GA_COLUMBUS,2022-01-14,496.0,350.0,49.0,1034.0
74,GA_COLUMBUS,2022-01-21,538.0,391.0,53.0,1138.0
75,GA_COLUMBUS,2022-01-28,536.0,397.0,42.0,1122.0
76,GA_COLUMBUS,2022-02-04,485.0,269.0,34.0,933.0
77,GA_COLUMBUS,2022-02-11,394.0,140.0,20.0,687.0
78,GA_COLUMBUS,2022-02-18,306.0,109.0,18.0,510.0
79,GA_COLUMBUS,2022-02-25,303.0,71.0,28.0,427.0
80,GA_COLUMBUS,2022-03-04,260.0,27.0,25.0,339.0
81,GA_COLUMBUS,2022-03-11,255.0,13.0,22.0,306.0
82,GA_COLUMBUS,2022-03-18,191.0,9.0,33.0,245.0
83,GA_COLUMBUS,2022-03-25,124.0,0.0,46.0,180.0
84,GA_COLUMBUS,2022-04-01,99.0,0.0,35.0,141.0
85,GA_COLUMBUS,2022-04-08,105.0,10.0,38.0,160.0
86,GA_COLUMBUS,2022-04-15,92.0,17.0,41.0,157.0
87,GA_COLUMBUS,2022-04-22,93.0,13.0,29.0,142.0
88,GA_COLUMBUS,2022-04-29,102.0,6.0,28.0,145.0
89,GA_COLUMBUS,2022-05-06,87.0,5.0,29.0,128.0
90,GA_COLUMBUS,2022-05-13,48.0,29.0,25.0,109.0
91,GA_COLUMBUS,2022-05-20,51.0,23.0,28.0,112.0
92,GA_COLUMBUS,2022-05-27,63.0,28.0,28.0,128.0
93,GA_COLUMBUS,2022-06-03,79.0,36.0,27.0,156.0
94,GA_COLUMBUS,2022-06-10,114.0,49.0,35.0,211.0
95,GA_COLUMBUS,2022-06-17,106.0,61.0,35.0,223.0
96,GA_COLUMBUS,2022-06-24,122.0,77.0,42.0,262.0
97,GA_COLUMBUS,2022-07-01,146.0,83.0,41.0,324.0
98,GA_COLUMBUS,2022-07-08,186.0,124.0,35.0,389.0
99,GA_COLUMBUS,2022-07-15,154.0,118.0,27.0,331.0
100,GA_COLUMBUS,2022-07-22,125.0,126.0,21.0,304.0
101,GA_COLUMBUS,2022-07-29,153.0,94.0,21.0,301.0
102,GA_COLUMBUS,2022-08-05,154.0,97.0,16.0,314.0
103,GA_COLUMBUS,2022-08-12,137.0,84.0,21.0,307.0
104,GA_COLUMBUS,2022-08-19,112.0,79.0,26.0,271.0
105,GA_COLUMBUS,2022-08-26,106.0,57.0,21.0,237.0
106,GA_COLUMBUS,2022-09-02,101.0,61.0,21.0,221.0
107,GA_COLUMBUS,2022-09-09,71.0,43.0,29.0,163.0
108,GA_COLUMBUS,2022-09-16,75.0,48.0,36.0,178.0
109,GA_COLUMBUS,2022-09-23,65.0,45.0,41.0,164.0
110,GA_COLUMBUS,2022-09-30,56.0,19.0,29.0,124.0
111,GA_COLUMBUS,2022-10-07,69.0,11.0,28.0,114.0
112,GA_COLUMBUS,2022-10-14,53.0,28.0,21.0,107.0
113,GA_COLUMBUS,2022-10-21,51.0,45.0,19.0,127.0
114,GA_COLUMBUS,2022-10-28,29.0,25.0,14.0,75.0
115,GA_COLUMBUS,2022-11-04,42.0,23.0,15.0,89.0
116,GA_COLUMBUS,2022-11-11,58.0,25.0,22.0,105.0
117,GA_COLUMBUS,2022-11-18,63.0,38.0,17.0,124.0
118,GA_COLUMBUS,2022-11-25,47.0,33.0,21.0,109.0
119,GA_COLUMBUS,2022-12-02,65.0,38.0,16.0,123.0
120,GA_COLUMBUS,2022-12-09,88.0,40.0,6.0,138.0
121,GA_COLUMBUS,2022-12-16,100.0,81.0,0.0,181.0
122,GA_COLUMBUS,2022-12-23,141.0,64.0,0.0,210.0
123,GA_COLUMBUS,2022-12-30,193.0,84.0,0.0,299.0
124,GA_COLUMBUS,2023-01-06,245.0,95.0,0.0,374.0
125,GA_COLUMBUS,2023-01-13,243.0,82.0,12.0,369.0
126,GA_COLUMBUS,2023-01-20,178.0,79.0,9.0,300.0
127,GA_COLUMBUS,2023-01-27,190.0,56.0,0.0,264.0
128,GA_COLUMBUS,2023-02-03,172.0,49.0,0.0,237.0
129,GA_COLUMBUS,2023-02-10,158.0,41.0,0.0,204.0
130,GA_COLUMBUS,2023-02-17,159.0,58.0,0.0,222.0
131,GA_COLUMBUS,2023-02-24,132.0,40.0,0.0,193.0
138,GA_COLUMBUS,2023-03-03,0.0,0.0,0.0,0.0
